Date,sender,tot_transactions,out_degree,in_degree,total_amount,max_amount,min_amount
2021-11,io1p70dkwkwnukevqvw826qhm28qr4dxa25zj6r92,144,7,5,12335058275000000000000,6286000000000000000000,10000000000000000
2021-11,io14w3vg5zsjjt2fl9c08kmn0nt22nf8j0r7dywkn,19,5,1,2206962115000000000000,1496000000000000000000,10000000000000000
2021-11,io1zhuqa046wf8me9pyfvzdtul0mnujds0p5ntnd6,306,5,4,7421906263000000000000,2755000000000000000000,11562000000000000
2021-11,io1cen4h4ytacx0yj8qznuq063fguq98vxlsa5ed8,25,7,3,4079861875000000000000,1300000000000000000000,10000000000000000
2021-11,io10ljp9az66n8xd6579mqa7gflnuvvrvzcw043w4,207,6,2,27963419685214213468732,2840000000000000000000,1291225066
2021-11,io1ahdkjw4t5qrkacx78jpz4etdt3mqazdnsncs7s,334,5,4,1454973606322529151835,1001000000000000000000,10000000000000000
2021-11,io1uev02aky4ztrtlugduuysjrn5d39xc4ezhxrpx,37,5,3,802973985000000000000,640000000000000000000,10000000000000000
2021-11,io13l2c0pgr43p3a3yjc8cxxuvdn4ccl4tt5u87v6,65,5,3,2244040403070851863000,1600000000000000000000,10000000000000000
2021-11,io1fsv4enypw6uzmhmegw0qn4uscm0ydn4r86g62v,456,7,4,193561636474538318870000,55000000000000000000000,10000000000000000
2021-11,io1vd66fmnpu2020xcyhruhk5y2c0nscyszfpu5lq,291,10,6,3368002413000000000000,1816831000000000000000,10000000000000000
2021-11,io1sd200ft5umprz22qar6usr9e88ecl2pl9e9zx5,158,8,4,18347968037000000000000,10000000000000000000000,10000000000000000
2021-11,io10sg9f9nq4cqsm0qdg57pmxaaa37nsp6kemrsx9,145,7,5,5095892247506255845654,1000826760000000000000,10000000000000000
2021-11,io1g4fcfex6kpkx6s9q08qf2sxnn42rgg05y7h05r,23,11,2,49428926589455006269,5000000000000000000,10000000000000000
2021-11,io1l7kuhmtmtfuehfjhd6pzn3auk775wg2xesgq45,374,7,3,1635954258838434193583,910000000000000000000,10000000000000000
2021-11,io1u0hn7f0hep9e8mfn2ctdutprr320apd87s5hd3,1012,5,2,1453980633566993909921,225229972298065020000,18841000000000000
2021-11,io1rqruvrwwtem5nj8xfups7pwly3jqy6xmewvp0t,81,5,4,556010489246000000000000,183200000000000000000000,10000000000000000
2021-11,io1pqvw2ws0jz8ln0w0yvp85hrmpl8fe5467mrnyj,963,6,5,2790094152475627391569430,115951820139685520000000,10000000000000000
2021-11,io1k2745ycwpxzzuslg2f6450ska9dvxw5rehhaye,49,5,3,5298111839388472310000,980017920000000000000,10000000000000000
2021-11,io1e6qchglass5c7k90n5xcznzznw5zz0xasu26ml,23,11,2,49416766823724236922,5000000000000000000,10000000000000000
2021-11,io158jzphcn80tgw3ljswmesplj0028u97zp7ernm,531,6,4,23197735484961378100000,9408396267186787700000,33953000000000000
2021-11,io1z5rzvk4a9fwcpfw4nwvc0enl58k7lhvdskdlxx,23,11,2,49416765953093720009,5000000000000000000,10000000000000000
2021-11,io1mqh0qudvq6p4dht0r83shnfxdk9f9x2c7selyt,694,6,7,6002629868519701282506,1500556171616509500000,10000000000000000
2021-11,io12ysjvwsr2g3jgxlger55mahj7uk4yxv2zpvsc4,76,9,2,11509434850194772840000,4800000000000000000000,10000000000000000
2021-11,io1n4mh3y5rq7ly7fhn0a8j20ttl8ycv0v5fg2lgn,532,5,6,36297301524000000000000,10100000000000000000000,10000000000000000
2021-11,io1y4d5857vakm0wys5463atatuuf5w2l7j7lqsww,99,5,3,1663862971697270553272,165713885569637580000,10000000000000000
2021-11,io14z5rgqgqdfy7ksznrzdnavydnhq548lax8a8m2,57,7,5,22049477929000000000000,10500000000000000000000,10000000000000000
2021-11,io137cxe899a6h76p7xexd3n834v4ldcyqdexdnst,172,7,7,86812964634910740310000,19345000000000000000000,10000000000000000
2021-11,io1wg3zadhvv20ntnqhekkjk2c8gneaq98w4eemqh,26,5,18,59449818112792482000000,30458690675792482000000,10000000000000000
2021-11,io1c7jfakn99vs723dknn4aslwzpxfkmufd8cfcpn,21,5,2,2367104706356989207813,2250000000000000000000,10000000000000000
2021-11,io1a6khdt69lp99c9e2m6g3kaepnpa0k2zcrlhzxg,70,5,2,9982765295428929396000,2500000000000000000000,10000000000000000
2021-11,io1sps4eq672z09vru0qmuum54arc56c3mjazzcr0,23,11,2,49428927483887896636,5000000000000000000,10000000000000000
2021-11,io1t4p32ku5u26p4nx2xfe696glng78su7edhdntq,1157,5,7,468266777904061631360000,79500000000000000000000,10000000000000000
2021-11,io18e8rkhajkjwzr7ey8f6km4yqgg73pgflghaa8m,26,5,3,11815020478656686486000,3380009430000000000000,10000000000000000
2021-11,io1pys0rel57gjuwwtmr8gqrdcwvrw7vf7dhfkv5c,87,5,4,225073838478501704237000,25000000000000000000000,10000000000000000
2021-11,io1uuvkayg53pd0yqj22gu5j4k5t2lps56tmc9d9z,170,5,3,149171792687763688990000,9539004388811061900000,10000000000000000
2021-11,io1s5njxs9un09y2gwqmc237496mnkqm2679785td,65,5,3,3337381767671973710000,1395000000000000000000,10000000000000000
2021-12,io000000000000000000000000stakingprotocol,1826,1297,2444,243120719955667913787330000,150000000000000000000000000,100000000000000000000
2021-12,io129wzcdwrajpvxzhlchkqdk56xrhspp6pdu43qx,28922,7174,4010,432273330170000052941600000,88574451000000000000000000,10000000000000000
2021-12,io12x505dpcvvzck5rfds3rmxy89nmua6hdmdjyws,18362,8742,1,4039640000000000000000,400000000000000000,40000000000000000
2021-12,io1q3rgalnle5uewea6530n2akhxdg4h077gsuehe,37,13,3,308019586000000000000,206000000000000000000,10000000000000000
2021-12,io1dhf355nwu0wmc7lg3zmjnfz9d9wqx9yw3eg7rf,3014,203,1,491815705000000000000,200000000000000000,10000000000000000
2021-12,io17rkla3gl5r5my9p4r8zz2q08zvzpl7ljga3xrj,1106,390,252,6867215566785150000000000,826275490000000000000000,10000000000000000
2021-12,io1tq5ugd92yxlxveen08rnfawa89hppuuz34gmsl,46,6,3,400198775000000000000,60740000000000000000,10000000000000000
2021-12,io1apskq2z407s5jj7whr2hvgszznwwc90j9h588t,224,29,1,2498703255000000000000,1000000000000000000000,10000000000000000
2021-12,io1p7l5g888m3x5n3mkp2rjyhk0ghawwjhfhynf65,3394,8,6,12992723245000000000000,2150000000000000000000,10000000000000000
2021-12,io1h6l50rpasw4l0tewt58p4cduz2qd746jswm3rx,39,5,2,982429864717352047000,250000000000000000000,10000000000000000
2021-12,io1fsv4enypw6uzmhmegw0qn4uscm0ydn4r86g62v,329,10,10,193130182355049189450000,15846825708964100000000,10000000000000000
2021-12,io1nv7dls93er99x7u2zv6plckvwlmkpe4an3y4an,141,8,1,8409087771000000000000,1259000000000000000000,10000000000000000
2021-12,io13kzntxhxtm692hzf9wzjgx8hfulhu4png9t29t,81,7,3,6279378087626648489733,3230000000000000000000,10000000000000000
2021-12,io1f06f9e73eqm4dzqjqdua5xa4f39j0h8qk9tsv9,64,17,1,1834616676945310840000,300000000000000000000,10000000000000000
2021-12,io1u2pf8eqdgkd8vzahsqzvnh20nvj2n3w45a3sde,137,6,2,4573583428179512373812,1300000000000000000000,10000000000000000
2021-12,io1xcqqd77z39v022yu85lcwt4ehnp5dzadzw6hy7,137,5,5,85246919515613870070000,60050000000000000000000,14793000000000000
2021-12,io12lhp2g8g2m266r2370jlnh9rqw84g72l2jmyd9,111,6,4,100455765130000000000000,26630000000000000000000,10000000000000000
2021-12,io1u5wlzl4kxwd8sxlchmxl8v7w0y49vlputc78mu,20,11,1,795920000000000000000,85810000000000000000,10000000000000000
2021-12,io105h4zqcfwav4pepvn7sr2lv37kfn5y2x455fg8,90,6,2,457033324000000000000,200000000000000000000,10000000000000000
2021-12,io1yctny85ph06egp8fl0swzz8azpe860ejtqt307,112,7,5,5174623113188528005000,1750000000000000000000,10000000000000000
2021-12,io1xnekqh26ccsy6fqhsn6gmph2cfahspf5h47z87,19,6,0,920845303000000000000,600000000000000000000,10000000000000000
2021-12,io1vzdyuz8ht9q7dwzllsdm3vjwqz009m60v2es4r,14,7,1,41458070000000000000000,12000000000000000000000,10000000000000000
2021-12,io1800qmwaexvv7auvl7gc52sd82ultsm7lpxsag7,126,5,6,287531053078989855430000,126057409467520000000000,10000000000000000
2021-12,io1u89zusxzff2rx5tjd9cqaw87tcvdad4wz9xmqr,115,7,6,45540548971462981040000,20365000000000000000000,10000000000000000
2021-12,io1eauv3lzwr4ky0vydlq260xr7nvvvu5xf8kjnp6,15,5,3,1503623329268051500000,955000000000000000000,10000000000000000
2021-12,io1dettqgye8ewjt8j5rk00cmf5afdaj73e8jg3ta,160,5,3,7558311133000000000000,2635000000000000000000,10000000000000000
2021-12,io1gxmcrhrjtfd9tppt0ympplpa3jeumr0nun2nak,28,5,5,3816150020037611227400,3600566286000000000000,10000000000000000
2021-12,io1kkveyn4a64cm5pzfuau52hqpry5v55mnzgd6u8,40,5,2,3119489366000000000000,1018980000000000000000,10000000000000000
2021-12,io176k27ux8qwgde24nc4jnatp6c4j0pgyyxdz5se,1574,8,6,11527597675432266587197893,168700000000000000000000,10000000000000000
2021-12,io1tqkrnpmeaeqw973phf99m8dw7mvdvcvfc4le4y,199,5,5,10115970576287174900741,4009726354158140000000,10000000000000000
2021-12,io1n0dsweflmnf98plljyl7ly0duslsa95lmll6uy,29,5,3,418979586000000000000,100000000000000000000,10000000000000000
2021-12,io1c9x7alng0px94z4wxhrlrl3cj8hxt8aqp9xl9s,1762,9,4,3723508460039000000000000,150000000000000000000000,10000000000000000
2021-12,io132usex3rj8uf5yx0cgr9d3chswsvsachvc2yvt,4369,8,6,44349736276644227890000,2469654455223715900000,10000000000000000
2021-12,io1qp00xg6a0x864a7k68l3wm7l9zggk5wv3wwtem,233,30,33,79242390234404249537570,3268289938604643800000,407514522538845245
2021-12,io1hcegh3un96wjk4mfgk749lwf7j9ckx7v4gdfjr,77,5,2,1964683994000000000000,1100000000000000000000,10000000000000000
2021-12,io1z85pftu0rvhu3x4k3acqrulvlu7a7dlamstxt9,1709,5,4,5813663179883044090149908,50580000000000000000000,10000000000000000
2021-12,io156hqwlef8d0ee3hn82yr2ru748dj3xk3z9kauv,10466,5,3,15331507448062173708000,2900000000000000000000,10000000000000000
2021-12,io14swz8yath0324kquenuz6r784r00ex97gm2sqx,21,10,2,991236200241907716000,110000000000000000000,10000000000000000
2021-12,io1qfdjl9kz49f38mpwgxccqh3m2qlu08faevxar6,37,5,4,7191176269938286756000,3268000000000000000000,10000000000000000
2021-12,io1muzje5um9qg6wjqsufvj977ky8yuf4mlu037px,43,12,2,5004058129041374818000,1953000000000000000000,10000000000000000
2021-12,io16n93mtsvallrqwvg5stshuqdrd90k27630ygpu,643,5,4,29501200527489965749000,4000000000000000000000,10000000000000000
2021-12,io1drcpe94u5emryq4vs32fn7xud9tfgnx3jt6e5v,152,6,3,4323659344183928977173,2500000000000000000000,10000000000000000
2021-12,io15eln4xjr8q8ywy5khzt7t0dzajfh9xzwp4hln4,331,5,2,282297875739000000000000,281000000000000000000000,32946000000000000
2021-12,io18flsls4sn8zz38c4nd47qq5wsen284dkj885as,228,5,2,2039924655826987881000,1130000000000000000000,10000000000000000
2021-12,io1930ut54xjhhp4q2tqr8sd35je2zwsh5t8z0lu2,57,5,3,18388065619000000000000,6900000000000000000000,10000000000000000
2021-12,io1ly5kql0787q4ku6qq56f7ce2w5cnxxxt68lzn7,14,8,1,750070000000000000000,186000000000000000000,10000000000000000
2021-12,io1fkdrpdczht58v2p4uawdjteg9vcw8y92zu03f2,244,10,5,2083253348403018629685,721000000000000000000,10000000000000000
2021-12,io136csd03cqnaulrusxa62tdz9hu33cpt9jgh8ks,22,9,3,1060899000000000000000,623380553000000000000,10000000000000000
2021-12,io14uxc3gjsypgrv6aaevxxalhyzhxzud9eqx72zg,264,6,2,1374202480709424700973,600000000000000000000,10000000000000000
2021-12,io10tes6fzul27mjjc3xp5csmx2rqf0dw9uf4un02,249,8,5,297435837353032793170000,100000000000000000000000,10000000000000000
2021-12,io155pfx6gzjdfy6fw7fmhcrng8jxkwtvzp4409vr,1985,7,6,112132642153061040298715,25615189637470000000000,10000000000000000
2021-12,io18ppu4nlgvkctypwkrqny430jcwr8wmlpz085sz,89,7,1,116248997115787541051,100000000000000000000,237824000000000
2021-12,io1xhmuvrxh4pjkncfmmxur4uvpkxs2zmtpehp489,403,12,10,150825459080173323380000,72700000000000000000000,0
2021-12,io1z9mua4s8xjg6n6n0z5xeg7yvcvhnrttlcut8ps,88,5,2,9695212038855850150000,5800000000000000000000,10000000000000000
2021-12,io1arhqhaljgt3hrmtq7zmr8p4xkg6r0dq5uj6kkc,31,11,2,8517934628470797510000,6622914283174125100000,10000000000000000
2021-12,io1hkwvkx75r5a5pmdjrrdmnprmgstlamk6q20tsj,1184,6,4,595424589601998289890000,14000000000000000000000,10000000000000000
2021-12,io1zy0ptcsx2sdzfekvsx4lkruy037ywgkdx6xqfy,235,8,3,8076031984000000000000,660000000000000000000,10000000000000000
2021-12,io1zed57g89lm6rn86q9stu940tyhe45ntn2vnmzf,399,5,3,19031186145663872487000,5000000000000000000000,10000000000000000
2021-12,io1gtkkpkpg7xhdv9phcjp6pc0s9d38evmq8kd666,107,6,4,18276708058138158112991,9500000000000000000000,10000000000000000
2021-12,io1hl5exdtw375gr4rvhwz2sls4nse2cqwxpqarxq,3972,9,7,22524008882631020913835,4480000000000000000000,10000000000000000
2021-12,io1exkhxgltev6320zdnn66nc9fn83fk53v0jfaqh,9714,6,4,356331429125189820221000,10009000000000000000000,10000000000000000
2021-12,io10rzzp9cm2wl8un2fpk8xnzu557a2tm4u8fwtke,532,5,9,18530455535000000000000,3030000000000000000000,10000000000000000
2021-12,io1wd0ft7senj28ahng94ey740v5vs9v78lkykmve,147,6,2,518048850588760960000000,365001515293857960000000,10000000000000000
2021-12,io1kjfd9wxwzcnqs53zqq5sqyhnxlrlghrqsp3ghe,8,5,1,220211839000000000000,100000000000000000000,10000000000000000
2021-12,io1535r67lujee0rtk0xpsuf0mjnkfz2qxa8mpy23,481,5,3,31695691846331153496306,9300000000000000000000,10000000000000000
2021-12,io1lwc9nuu3gz3jm65s7u4ylwwyuf34pxq27dfq89,134,5,4,39982378258803193107722,527688012262899060000,8931890751138697722
2021-12,io1sgq4x2w3xdpmqzptln8daz8r7ccuuft07glekx,186,7,3,7762850198455741280000,1500000000000000000000,10000000000000000
2021-12,io1ts9tnswpw024advds8e5ykhq5w3c0wlnys9zap,23,7,3,837886453000000000000,495000000000000000000,10000000000000000
2021-12,io19pyanazstnfwfmgdd6k9e77qd4f57krg2kfdjd,40,6,4,42057069112000000000000,15978483649000000000000,10000000000000000
2021-12,io1z9uljt2a69r8sk3qkky8delr067e7rdv6qcjuy,237,7,5,44617143726645006770314,7008345834598561700000,10000000000000000
2021-12,io1sn0ucj9u22g7xzuqtx0nzmgtycwvpnfkpg5mux,24,5,4,13529029014000000000000,4627000000000000000000,10000000000000000
2021-12,io1y8mgwh40kfme0fsu2us709d64fhjnlq6xlzd3t,112,10,5,934928151185587477000000,50000000000000000000000,10000000000000000
2021-12,io1gctawz0wehze09h20frjy0nksywfx46ypres8p,29,5,3,5567606467000000000000,3000000000000000000000,10000000000000000
2021-12,io1cwhy6x0hawyv78e5lqd97xerh9f8876pem2cg9,56,5,3,4262657395000000000000,1250000000000000000000,10000000000000000
2021-12,io1ye27q5m0mjxduqaeqxg8u8jnrntph56074mvkv,655,6,6,18053222690000000000000,3050000000000000000000,10000000000000000
2021-12,io19yzvhymqszc4qj8q7v0c0v7egfkrguw7c4kfca,158,6,5,2690047755134233013279,400000000000000000000,221152199425279
2021-12,io1gtu8ywurcjkqp03rdfcc4eq4lmzwl5x3lnhjcs,35,5,5,351012887885501686000,100365600000000000000,10000000000000000
2021-12,io1fyusngkhexself4889y6frxpyg2k9ucqh4vy89,33,6,5,7012259362480170000000,3871983310480170000000,10000000000000000
2021-12,io1zr8ya8jmg90nd7xasrhshqak3gdztxddgja2fc,63,5,3,123242083000000000000,100000000000000000000,10000000000000000
2021-12,io18cjlt2mjpky3678zq7et297ex2kmqkgmnjk94g,26,5,3,4079763701537411502000,1236000000000000000000,10000000000000000
2021-12,io1gsy4ml2k0nvz2qg495p07g8s2w50pqqurs0lyh,1597,11,8,11937568896260446284457,1500000000000000000000,10000000000000000
2021-12,io1zwncj4e48fcap3ws2jmtjl05sa00xllhqcn5h0,6850,13,5,63725233247064535674576,15400000000000000000000,10000000000000000
2021-12,io1ssnutu04fpf4gz6d3t8htn64upvxt30ezkt232,165,55,1,66752964858604471795259,19801894645543622000000,197627906866181847
2021-12,io169cec7xj9cc9ry0enp9cuxuwvdvytm8p5ggqkq,30196,23,22,350200300553931435731043,4590003700000000000000,10000000000000000
2021-12,io1rgnk5xp4zanwppyty5g78tnjpwunndv60g5mxf,146,6,3,1175949567000000000000,300000000000000000000,10000000000000000
2021-12,io17uva8enjc2vfs7dwca6lnqdpx0dmrpe2n5d7u5,18,5,3,3874153519976063431000,1477000000000000000000,10000000000000000
2021-12,io17e054wqyj8acmvhv68luv0nhjfsm7zek3a3clj,528,6,2,5232516702760010940318179,96000000000000000000000,8983056496218829179
2021-12,io1uwnzwh5rd3jey7ehmvwcccklzkm6chwemr4836,273,5,3,40547597097086335376540,4500000000000000000000,10000000000000000
2021-12,io17m3s2shwggqf48hsehnq2s2srydctqmyq9m54r,71,5,5,56592428113338717512000,26666000000000000000000,10000000000000000
2021-12,io1khj0ae72s9eyd8hdxv2frs42r9zhthcl2jwmpw,36,11,3,11920318424908314700000,3450740000000000000000,10000000000000000
2021-12,io1m4kcfv08n0mdla93fez49dsg30qawtmujdkhc6,60,26,160,9241900858296380000000000,5000000000000000000000000,10000000000000000
2021-12,io1sqk052kr26ra982qmael506kvajmf8lg44d7zk,107,9,8,46827210018697140340000,17650000000000000000000,10000000000000000
2021-12,io1jggcp94g2mhl3a6leethc9zqaaewnraqk9dku4,60,5,4,3122172731000000000000,1002000000000000000000,10000000000000000
2021-12,io1vvy7k35thwucc8m6y4x3pzndaepzfld4lyfw54,69,6,3,1438913003928111432950000,1144540000000000000000000,10000000000000000
2021-12,io1v2rvg3jqzxr3sw8g9nyu9tczl6znugj8jp3pcn,46,5,3,1640506587184295926000,1000000000000000000000,10000000000000000
2021-12,io1a8m630kpzmw2qcc03t3czjzmtmz0hqae2qrz30,837,40,9,75077189177098254174457,14000000000000000000000,10000000000000000
2021-12,io1s7ahcf2ft5wrdlg3tvwtrnc84f2l08elw44nj5,36,5,6,26459327600898440680000,11240000000000000000000,10000000000000000
2021-12,io1ppxkttu9nu2yf5dplt08vdu8w0jxy3ef4hrju2,37,19,0,1155346971000000000000,1000000000000000000000,10000000000000000
2021-12,io1k84r7jamphd4wtqr59jawt2uwyxmzf4apzn0jh,185,6,3,5955609249000000000000,1850000000000000000000,10000000000000000
2021-12,io10zv67r5thrgmefajn3v24vafxwl90p0mugxmnd,108,7,4,4120598835610817398899,1200000000000000000000,10000000000000000
2021-12,io1vlwntgvx7jj94d0e3myhm9xdnrtskj94l88efr,288,5,4,1946538908788006402590000,1214764000000000000000000,10000000000000000
2021-12,io13ln76adyx29ddnhq63qexa00lrwk4d76d4ey40,40,5,1,74035180245000000000000,53000000000000000000000,10000000000000000
2021-12,io1pfrz8lmd8v4w447js3g2ezr2nf9t576s2hhf0z,34,12,152,82237726550000000000000,25000000000000000000000,10000000000000000
2021-12,io16l9uxsqzz3xnfcss93vy27qcrxnyv5fm9pw6j4,32,5,1,12690654325000000000000,5310000000000000000000,10000000000000000
2021-12,io1ue5d4phj3720x6htrgslra0mm35pyvl9d3v06a,180,5,4,1439556230242459197216,150000000000000000000,14765000000000000
2021-12,io1zaxftqt3w4qvvuvmwqafmlcjty0uadqu9djmy8,4126,5,6,43817415834579103441234,2979000000000000000000,10000000000000000
2021-12,io1atakl65rc7larlxt50v8wqkj0eewgu3zymalue,18,5,3,3772754608291536163000,1680000000000000000000,10000000000000000
2021-12,io1cu4msppq6xfch4p2a3pf5plt2n0nz70prs382m,81,5,2,15832079809544292540000,13300000000000000000000,10000000000000000
2021-12,io19n0t0ln3g7utuwqgkqg8mwt6nz9sqa289l5ge3,12,6,1,4289060000000000000000,840000000000000000000,10000000000000000
2021-12,io1cfa8v2lp2u3jq0ez0k62x55j75ds3g2rc7hhka,516,6,3,8458312118510280400000,1800000000000000000000,10000000000000000
2021-12,io1lw6e9lktn7g5frqecezdq3m7tdtz3vnndh84cf,833,9,6,81673986492915024730000,17590000000000000000000,10000000000000000
2021-12,io1pfut8gmy957h32kp8zx9dc6uczpgs8jehztj6l,202,16,1,23272100530000000000000,20932983900000000000000,10000000000000000
2021-12,io1u8uwwl5nsm2e8ggn72sa9dn76eje6wefyq4d70,231,5,5,32211519425473938195700,19730000000000000000000,14793000000000000
2021-12,io1qznw9v88u7tk0c5qmd3hzp4295w5l2a952duvc,82,5,3,2097583495096013792000,980770118507655730000,10000000000000000
2021-12,io16caqymyvugdpfytasytfhjckuqup9rcy0d76nz,41,5,3,6801529221752764137497,6000000000000000000000,10000000000000000
2021-12,io1kw0hxcqqzc6wwnc5zjv0lspvevzgsxrq0kusg6,2011,6,4,5527324094000000000000,2700000000000000000000,10000000000000000
2021-12,io125gg6tst70auf5yvzwwp3tnn8h386g37ufzv9l,138,6,2,765604616000000000000,400000000000000000000,10000000000000000
2021-12,io14f8vkjap5drquwt94akafk26rermzw6j5aw0lv,70,6,4,46009294061443467200000,8745960000000000000000,10000000000000000
2021-12,io1pfx8t786ncjzs9d7ze03v57dcp3x6qgu0qcgy0,29,8,3,385979586000000000000,100000000000000000000,10000000000000000
2021-12,io1m77lyjuqr8h5fuepme2dg4ka6gtwwvtrw9fts8,10,5,1,500000000000000000000,99000000000000000000,1000000000000000000
2021-12,io1zhuqa046wf8me9pyfvzdtul0mnujds0p5ntnd6,160,6,1,4649687068193802993300,3015000000000000000000,10000000000000000
2021-12,io1jw2wemhpaexrf44nxnhvwq3w4358k4z7466ts6,76,6,3,124776924769551661400000,102000000000000000000000,10000000000000000
2021-12,io140yw9lnu66enaweh2zkmdls58nn3ytpnw4h2tm,140,5,2,3283207164899503100000,1714160712899503100000,10000000000000000
2021-12,io1rz4682qzunlw8hrw4ajtjxkwleuw0mjzgx0ckt,119,7,2,2409745658345414471000,555000000000000000000,10000000000000000
2021-12,io1wazy2ecpqn2e77mxkekfgkxkmcdp8w5pfqzgzu,208,6,5,31249233470118248100000,10030000000000000000000,10000000000000000
2021-12,io1p7sknnmy7n352sq9p2c8sxuh06v53lcrvlcuts,69,5,5,619700775000000000000,155000000000000000000,10000000000000000
2021-12,io160q7urnwezwult8xgqsc4gda9ze257hnzqrrrh,56,6,7,1913350132951324637000,227000000000000000000,10000000000000000
2021-12,io1433k2xd0dv365vl45jx53rnldx0nn57hym2cd3,158,5,3,7870375612000000000000,2880000000000000000000,10000000000000000
2021-12,io18hvqd84suaatf9r9hq6m3ajazglfkdh820twyd,31,6,1,6000660330000000000000,5746000000000000000000,10000000000000000
2021-12,io1sp2mw23r00a8cupl39988xdx2x8zy2qpee7epz,1161,7,3,66343070351367832903430,5930000000000000000000,10000000000000000
2021-12,io1yvvlkfcrzlkewye0dc6uaqc4gnvn5wfqkq0ctn,63,8,4,51475592219600000000001,50000000000000000000000,1
2021-12,io1vyxtmfhsqda5zsd9h9yl2erezp47ev0f62x4kh,61,5,2,2993180000000000000,1000000000000000000,0
2021-12,io1ztnwprzmyreetq7j9myarlvtzgdjluamfema6z,14,5,2,1263032759000000000000,1250000000000000000000,10000000000000000
2021-12,io1qnvr74hgs8x36ufklksf3wmr0099tcjxcmmat3,256,7,5,18857532913571738570000,2976261411062138000000,10000000000000000
2021-12,io1vj3m27q7qhfmnn0gdcegkkc2wptztpy2fkd5n5,209,6,2,9872408361000000000000,3000000000000000000000,10000000000000000
